subj,title,cond,freq,val_1,ar_1,det_1,reg_1,val_3,ar_3,det_3,reg_3,acc,ERQ_reap,ERQ_supp,STAI,SDS,S2 pre EMG,S2 post EMG
36,Hit and Go Accident,2,2,1,2,5,7,1,4,4,6,1,41,12,45,3,0.045218387,0.045372024
36,Hungover on New Years,3,3,2,5,5,6,2,3,5,5,0,41,12,45,3,0.045536088,0.045587162
36,Laptop ruined in Honduras,3,6,1,5,7,7,1,5,7,7,0,41,12,45,3,0.045292002,0.045318082
36,Letting Justin Walk Home Alone Drunk,2,2,2,3,5,6,2,0,6,5,0,41,12,45,3,0.045546014,0.045614662
36,Losing my things in Honduras,3,7,1,7,7,7,0,6,7,7,0,41,12,45,3,0.04564359,0.045468563
36,Losing stamps in South Africa,3,4,2,6,7,7,1,5,6,6,0,41,12,45,3,0.045329299,0.045294936
36,Missing history thesis deadline,1,6,1,6,6,6,5,0,3,3,0,41,12,45,3,0.045677436,0.045462738
36,Not telling Treasurer to Reimburse Me for sorority purchases,2,4,2,5,5,7,0,5,5,0,1,41,12,45,3,0.04525359,0.045427001
36,Physics II Grade Release,3,3,2,2,5,6,1,6,6,6,1,41,12,45,3,0.045660748,0.04540648
36,Procrastinating on His of Reformation midterm,2,2,2,5,5,6,2,4,4,6,1,41,12,45,3,0.045486868,0.045639089
36,Procrastinating on History of Magic final,1,2,2,6,6,7,5,5,4,5,0,41,12,45,3,0.045643719,0.045635722
36,Reluctant to say no to Jermaine,3,3,2,3,5,6,3,6,4,5,0,41,12,45,3,0.045576408,0.04549474
36,"Saying ""Let's get lunch"" to Nicole",2,3,3,2,3,6,0,4,3,3,1,41,12,45,3,0.045298243,0.045381717
36,Saying Nothing in Race and Genomics Discussion,1,1,3,3,7,6,4,3,3,2,1,41,12,45,3,0.045547113,0.045692011
36,Staying at home Wednesday during Flo,1,6,2,6,6,6,0,5,5,5,0,41,12,45,3,0.045725595,0.045514613
36,Throwing Up at Campus Walk,3,2,1,3,4,6,3,5,6,6,0,41,12,45,3,0.045089785,0.045082788
36,Verbally harassed on Long St,1,2,2,4,4,6,2,4,4,5,0,41,12,45,3,0.045380705,0.045471814
36,Waking up late to fly to Cuba,2,3,1,7,7,7,1,0,6,7,1,41,12,45,3,0.045541889,0.045594096
36,Wearing only a bikini to a national heritage cave site,1,2,2,3,5,6,3,4,3,2,0,41,12,45,3,0.045586872,0.045520933
37,Accepting 4 students for tutoring,3,3,5,5,7,4,1,3,6,0,1,31,8,33,15,0.044867697,0.045224256
37,Bike Florida,1,2,2,4,3,7,2,5,3,6,0,31,8,33,15,0.044497657,0.044758393
37,BIO 1,2,1,3,2,3,3,2,2,2,2,0,31,8,33,15,0.044614628,0.044568515
37,Bitting nails,2,5,1,3,5,7,1,4,6,4,0,31,8,33,15,0.044701664,0.044715203
37,Chasing JD,1,1,2,2,2,2,3,2,2,0,0,31,8,33,15,0.044635513,0.044966677
37,Cutting nails too short,3,7,4,1,5,5,1,3,2,4,1,31,8,33,15,0.044676143,0.044625272
37,Drinking - D & G,2,1,2,3,2,4,1,5,3,6,0,31,8,33,15,0.044359093,0.044442323
37,Eating a lot of pastries,1,7,1,3,7,7,1,4,7,4,0,31,8,33,15,0.044549782,0.045397427
37,Eating out when I had food at home,2,3,5,2,7,5,4,1,3,3,0,31,8,33,15,0.045054424,0.044992034
37,Exploring more gradschool options,2,3,3,3,5,5,2,4,4,3,1,31,8,33,15,0.044392798,0.044688949
37,Fernanda's Phone,1,1,2,3,4,4,2,2,3,2,1,31,8,33,15,0.044715346,0.044571702
37,Following up on refund,3,6,2,4,6,5,2,5,4,3,0,31,8,33,15,0.044447039,0.045037508
37,Forgiving exboyfriend,3,2,3,3,7,5,1,4,3,5,0,31,8,33,15,0.044653622,0.044628013
37,Graduation photos,1,1,3,3,4,5,4,3,3,5,1,31,8,33,15,0.044971236,0.04493536
37,GRE,1,1,1,4,5,7,1,4,3,1,0,31,8,33,15,0.044482241,0.044666373
37,Horror nights ticket,1,1,3,3,4,2,4,1,4,3,1,31,8,33,15,0.044718485,0.04614246
37,Introducing Nicole to Andrew,2,1,3,2,2,4,1,2,4,4,0,31,8,33,15,0.04469383,0.044471878
37,Ivan's words,2,1,2,5,5,7,1,6,3,5,1,31,8,33,15,0.044850219,0.04485726
37,"Julio, kiss",3,1,5,5,4,2,1,4,3,2,0,31,8,33,15,0.044846029,0.045066691
37,Looking for internships,2,2,3,4,4,7,3,2,2,4,0,31,8,33,15,0.044696673,0.045549904
37,Math placement test,3,1,2,2,2,5,1,3,2,5,1,31,8,33,15,0.04452461,0.044580362
37,Not bringing a sweater,3,1,4,2,6,3,3,1,5,5,0,31,8,33,15,0.044664677,0.045409198
37,Not buying desk with parents,1,5,4,2,6,2,0,3,6,3,0,31,8,33,15,0.044405476,0.045178003
37,Not going to the gym,3,7,2,4,6,5,1,2,1,3,1,31,8,33,15,0.044490479,0.044429091
37,Not making the protocol,2,7,2,4,7,5,1,7,4,2,0,31,8,33,15,0.04463988,0.04557776
37,Not studying on the weekend,1,5,3,2,7,5,2,4,3,4,1,31,8,33,15,0.044473408,0.046092245
37,Procastinating,3,4,3,4,4,7,1,2,5,5,0,31,8,33,15,0.0444323,0.044431125
37,SATs,2,1,2,3,4,5,1,2,2,4,0,31,8,33,15,0.0449333,0.044487879
37,Shaving,3,1,5,1,2,3,1,1,2,3,0,31,8,33,15,0.044431914,0.044509026
37,Tom's text robbery,1,1,4,3,3,2,2,2,3,4,1,31,8,33,15,0.044439533,0.04495249
38,I wish I had been honest with myself about my relationship,1,2,5,3,3,4,3,3,4,5,0,31,21,53,7,0.045052581,0.047233086
38,I wish I had brought spices from India ,3,5,4,4,7,5,4,4,4,2,1,31,21,53,7,0.045375604,0.045937736
38,I wish I had taken initiative to catch up with my friend when I passed by him at Brodhead,3,1,4,4,4,4,3,3,4,4,0,31,21,53,7,0.045605248,0.045076327
38,My grades dropped my freshman year,1,2,3,3,5,5,3,0,3,4,1,31,21,53,7,0.045065964,0.045093802
38,Not joining basketball camp,1,1,3,4,5,5,3,3,3,3,1,31,21,53,7,0.045154405,0.04512918
38,Time I accidentally shoplifted ,1,2,2,7,7,7,2,5,5,4,1,31,21,53,7,0.045047927,0.045056858
38,Time I dated my first boyfriend,1,5,2,4,6,7,1,5,7,6,1,31,21,53,7,0.045090343,0.045233238
38,Time I decided to cut my hair,2,2,4,5,7,5,3,4,6,4,0,31,21,53,7,0.045084506,0.045924641
38,Time I decided to join NPS HSR,2,2,3,3,3,5,4,5,4,5,0,31,21,53,7,0.045199696,0.045090903
38,Time I didn't apply to PhD programs,2,4,3,3,7,6,3,4,3,5,0,31,21,53,7,0.045084823,0.046339598
38,Time I didn't apply to Stanford,1,3,2,5,6,5,4,5,3,4,1,31,21,53,7,0.045175554,0.045542746
38,Time I didn't buy organic milk,3,7,2,4,7,5,4,4,4,4,1,31,21,53,7,0.045056517,0.045106026
38,Time I didn't buy typewriter ribbon from Abhinav,2,2,4,5,5,4,5,5,4,2,0,31,21,53,7,0.048013024,0.045120607
38,Time I didn't decide to take a gap year,3,3,3,5,5,5,3,4,4,5,0,31,21,53,7,0.045044519,0.045097401
38,Time I didn't get a Khorana Fellowship,2,2,1,3,5,6,5,4,5,4,0,31,21,53,7,0.045175005,0.045677074
38,Time I didn't go Diwali shopping with my mom,3,3,3,5,5,5,3,4,4,4,1,31,21,53,7,0.045034785,0.04514097
38,Time I didn't go to international debate tournaments,2,4,3,6,7,7,4,5,5,3,0,31,21,53,7,0.045125728,0.045293769
38,Time I didn't speak to my brother,1,4,3,3,4,5,4,4,4,4,0,31,21,53,7,0.045130379,0.045119281
38,Time I didn't visit my grandparents,3,4,1,5,7,7,4,5,4,3,0,31,21,53,7,0.045377967,0.045125621
38,Time I fought with Sambhav,3,3,3,3,7,5,4,4,3,5,1,31,21,53,7,0.04519157,0.045707266
38,Time I left debate because of my ex,1,4,1,7,7,7,3,4,5,5,1,31,21,53,7,0.045301808,0.04513928
38,Time I stayed with Shriya,2,3,1,7,7,7,4,4,3,5,0,31,21,53,7,0.045098558,0.04506538
38,Time I tolerated sexist comments from Ameet,2,4,2,5,7,7,5,5,7,5,0,31,21,53,7,0.045080496,0.045072118
38,Time I wasn't honest with my roommate about her habits,3,6,2,5,7,6,4,5,3,4,1,31,21,53,7,0.045071072,0.045090889
38,Time my 'friend' assaulted my other friend,3,4,1,4,2,7,1,7,7,6,0,31,21,53,7,0.045075743,0.045099399
38,When I bought my Xpose jeans,3,1,4,5,5,4,7,6,5,4,1,31,21,53,7,0.045062681,0.045049911
38,When I didn't clean out my junk food drawer,2,5,3,6,4,5,5,5,5,1,0,31,21,53,7,0.045089607,0.045113658
38,When I didn't get the job at OIT,1,4,3,6,7,5,3,4,6,3,1,31,21,53,7,0.045050396,0.045177388
38,When I didn't keep in touch with Tanima,2,4,2,6,7,7,0,3,7,5,0,31,21,53,7,0.04510729,0.045175815
38,When I missed hanging out with my friends and napped instead,1,4,5,4,6,5,4,4,4,4,1,31,21,53,7,0.045171361,0.04510176
39,Bought gluten free bread,2,5,1,7,7,7,4,1,7,3,0,32,17,52,9,0.045770079,0.044948286
39,Couldn't console mom,1,4,1,7,3,7,2,4,1,4,1,32,17,52,9,0.045312479,0.045235864
39,Cut Chicken for the first time,1,7,1,5,7,6,0,7,7,3,0,32,17,52,9,0.045513005,0.045750146
39,Cut off dad,1,2,1,6,6,6,0,1,5,4,1,32,17,52,9,0.044965238,0.04510151
39,Didn't complete a study because it made me feel sick,2,5,2,5,7,7,0,2,7,2,0,32,17,52,9,0.045383494,0.045313163
39,Didn't get media partner with Arts Society,3,2,1,5,7,5,3,3,5,3,1,32,17,52,9,0.045000817,0.045100553
39,Didn't talk to Karthik because we fought,3,2,1,4,1,6,1,7,7,7,0,32,17,52,9,0.045069036,0.045233433
39,Donating the 7th HP book,3,2,2,5,2,5,0,1,0,3,0,32,17,52,9,0.045173395,0.044990272
39,Dropped my laptop,2,4,1,4,5,5,0,1,7,3,0,32,17,52,9,0.045422414,0.045298437
39,Dropping my phone,3,2,1,4,7,5,2,1,7,3,0,32,17,52,9,0.045232755,0.04528378
39,Falling out with jerlyn,2,3,3,4,1,4,1,1,2,3,1,32,17,52,9,0.044977986,0.045579101
39,Fought with giri,2,2,5,5,7,5,1,7,7,1,1,32,17,52,9,0.045358248,0.045229918
39,Fought with mom about exams,1,2,1,4,7,7,1,0,7,5,0,32,17,52,9,0.045461275,0.045294461
39,Getting below the average in stats,1,3,1,5,3,6,1,1,7,5,1,32,17,52,9,0.046037804,0.045660413
39,Grandpa dying,2,6,1,7,7,7,1,7,7,7,1,32,17,52,9,0.045034954,0.049179022
39,Made my first scratch on the car,2,2,1,4,7,6,2,2,5,4,0,32,17,52,9,0.045276535,0.045339196
39,not making it for gt's 20th birthday,1,1,1,3,7,5,4,1,4,1,1,32,17,52,9,0.045410136,0.045342548
39,Not saying goodbye to Nikki,2,4,1,6,4,7,1,4,7,7,0,32,17,52,9,0.044961717,0.04980579
39,Paid $78 for a fedex,1,7,1,5,7,5,1,1,7,4,0,32,17,52,9,0.045072742,0.044982773
39,Panic Attack,3,7,1,7,7,7,1,7,7,7,1,32,17,52,9,0.046028742,0.047301203
39,Pranked Yaser ,1,1,4,5,7,5,6,3,4,1,1,32,17,52,9,0.045219505,0.045013987
39,Praphulla's Birthday,1,6,3,4,5,5,4,2,5,2,1,32,17,52,9,0.045221765,0.045333829
39,Puneeth's article,1,2,1,3,7,7,1,6,7,4,0,32,17,52,9,0.045700137,0.044996077
39,Screamed at Aravindh,3,3,1,7,7,7,1,3,5,5,0,32,17,52,9,0.045369735,0.04555064
39,Suhith,2,2,1,6,7,7,1,7,7,7,0,32,17,52,9,0.045604904,0.045365989
39,Threw away half my lunch,3,6,1,5,7,7,4,1,6,2,0,32,17,52,9,0.045036735,0.045015165
39,Threw out a bunch of paper,3,1,3,3,7,5,4,1,1,2,1,32,17,52,9,0.044981618,0.044981474
39,Throwing away brocolli,2,5,1,6,7,7,3,1,7,2,0,32,17,52,9,0.045025926,0.044989632
39,Time I bought too much spinach,3,5,7,7,7,7,4,1,5,2,0,32,17,52,9,0.04527262,0.045278343
39,Varun Agarwal Stint,3,2,3,3,7,5,0,2,7,4,0,32,17,52,9,0.045290983,0.045236459
40,Break up with Aaron - shower,2,1,1,6,5,5,1,6,4,1,0,38,14,31,0,0.045330777,0.047826913
40,Breaking up with Aaron while he was at a conference,1,1,4,5,5,3,1,6,5,3,1,38,14,31,0,0.04527487,0.045274916
40,Breaking up with Felix in the car ,2,1,4,3,5,3,2,4,4,1,0,38,14,31,0,0.045143882,0.045165589
40,Burned my hand undergrad making fries,1,1,1,6,3,5,2,5,4,3,1,38,14,31,0,0.04519326,0.045253655
40,Burning the rack of ribs,3,2,3,5,3,3,4,3,6,1,1,38,14,31,0,0.045189135,0.045205507
40,Caltech dorm night,1,3,1,5,7,7,1,7,6,6,1,38,14,31,0,0.04518016,0.045212091
40,Christian got locked out of 226,3,2,1,5,2,6,1,5,4,7,1,38,14,31,0,0.045263107,0.045232639
40,Condescending to dad,2,2,1,3,4,7,3,4,4,5,0,38,14,31,0,0.045221741,0.045138522
40,Felix's party got busted,3,1,3,3,4,3,3,5,5,2,1,38,14,31,0,0.045164902,0.045167407
40,Gave Yun my Align jacket,1,4,1,5,5,4,2,6,5,1,1,38,14,31,0,0.045240145,0.045270387
40,Getting A- in biophotonics,2,3,2,2,2,5,3,3,3,4,1,38,14,31,0,0.045418806,0.045228707
40,Insulting Carolyn's mom,1,1,3,5,3,3,3,3,2,3,1,38,14,31,0,0.045190645,0.045201681
40,Last time seeing Gu gong,3,2,3,3,4,5,4,2,5,1,1,38,14,31,0,0.045193956,0.045241476
40,Microwaved food smells like soy sauce,3,2,3,6,4,3,4,5,6,5,1,38,14,31,0,0.045269769,0.045214248
40,Olesya wrote Consumer Smile script,3,3,1,6,5,5,1,7,7,7,1,38,14,31,0,0.045352452,0.045335304
40,Paul being creepy at pool party,1,1,2,4,5,5,1,6,5,5,1,38,14,31,0,0.045298638,0.053134783
40,Push in the kitchen,2,2,1,3,6,7,1,7,7,7,0,38,14,31,0,0.045276639,0.045282616
40,Riding with Felix to airport after breaking up,3,1,4,3,3,3,3,2,5,1,1,38,14,31,0,0.045280829,0.045303598
40,Snooping around house,1,2,2,3,3,3,3,5,4,4,1,38,14,31,0,0.045193233,0.045209874
40,Solis goodbye party,3,2,4,3,5,3,4,5,5,2,1,38,14,31,0,0.045198575,0.045212589
40,Staying up late for Align script,1,2,3,5,7,3,3,6,6,4,1,38,14,31,0,0.045205722,0.045183421
40,Telling Brennan about Aaron,2,2,1,3,3,5,4,4,5,2,0,38,14,31,0,0.045192884,0.04518355
40,Telling Carolyn/ Ryan about past,2,1,3,2,3,3,2,2,4,1,0,38,14,31,0,0.045289401,0.045283713
40,Told Trisha the room smelled like pot,1,2,2,3,5,3,2,5,5,3,0,38,14,31,0,0.045229367,0.045200462
40,Trisha apple dessert thing,1,2,2,3,4,5,3,4,5,3,1,38,14,31,0,0.045159046,0.045298966
40,Trisha honey chicken,2,2,2,4,4,3,2,5,5,1,1,38,14,31,0,0.045185006,0.045238368
40,Trisha told me to replace pepper,2,2,3,3,3,5,1,7,5,6,0,38,14,31,0,0.045175262,0.045197964
40,Trisha yelling at me in kitchen,2,3,2,5,4,5,1,7,5,6,0,38,14,31,0,0.045188297,0.045211828
40,Walking out from Felix's place while he was on the phone with his mom,3,1,3,6,3,5,2,6,5,1,1,38,14,31,0,0.055041538,0.055075552
40,West telling me I need to work harder,3,2,2,5,3,4,2,4,3,2,1,38,14,31,0,0.045156137,0.045168443
41,accident,1,1,2,4,6,6,3,5,3,4,0,22,17,37,5,0.05284509,0.051994736
41,Arosi,3,3,2,5,7,6,4,4,5,5,0,22,17,37,5,0.05324296,0.051854648
41,bus ticket,2,2,3,3,7,6,4,2,4,5,1,22,17,37,5,0.055222993,0.051085305
41,buy daller,1,3,3,3,7,6,4,4,4,5,0,22,17,37,5,0.050473371,0.051954049
41,buy ring,2,3,2,3,7,7,5,5,4,6,1,22,17,37,5,0.049363855,0.05222942
41,cheat money from my mother,3,2,6,6,4,7,1,7,6,7,0,22,17,37,5,0.047207763,0.049788942
41,didint study for exam,1,1,2,3,2,6,5,2,2,6,1,22,17,37,5,0.05367077,0.051822306
41,discuss with mamanjon ,3,2,2,2,2,6,3,4,4,5,0,22,17,37,5,0.051503478,0.051942365
41,discuss with Roham,2,3,2,2,4,6,1,6,5,7,0,22,17,37,5,0.05444138,0.051001362
41,dubai,1,2,2,4,5,6,6,5,4,6,0,22,17,37,5,0.052494181,0.052802142
41,fighting with my sister,2,2,3,4,4,6,3,3,3,6,1,22,17,37,5,0.053190746,0.052452564
41,fighting with Roham,2,3,1,7,4,7,1,1,7,7,0,22,17,37,5,0.052290397,0.048683581
41,Forgive Roham,3,3,1,7,7,7,1,7,7,7,0,22,17,37,5,0.04927705,0.05091283
41,go to concert,1,2,1,5,5,7,1,0,6,7,1,22,17,37,5,0.052930595,0.051360266
41,go to the amirali party,3,2,3,2,6,6,4,1,4,4,1,22,17,37,5,0.049456388,0.0502616
41,go to the tour,3,2,3,2,5,6,2,1,3,0,0,22,17,37,5,0.046832028,0.051043458
41,Jade,2,2,1,7,7,7,1,7,7,7,0,22,17,37,5,0.050351181,0.050892794
41,laying to my parents,1,2,2,5,4,6,0,4,4,6,1,22,17,37,5,0.050439581,0.051273282
41,mohadese ,3,2,2,3,5,6,3,3,5,5,0,22,17,37,5,0.054272477,0.051188187
41,mohadese yazd,2,2,2,5,4,6,2,0,4,6,1,22,17,37,5,0.048488463,0.050124383
41,parinaz Wedding,1,2,2,4,4,7,6,6,4,7,0,22,17,37,5,0.053437277,0.052351195
41,pneumonia,2,4,1,7,5,7,2,6,6,6,0,22,17,37,5,0.051698066,0.051820906
41,saba birthday,3,2,2,2,6,6,5,2,6,0,1,22,17,37,5,0.053619917,0.051089462
41,saw yelloew fiml,2,1,3,2,2,6,5,1,4,4,0,22,17,37,5,0.049987784,0.050889075
41,say yes to roham,1,3,3,5,5,6,4,7,7,5,1,22,17,37,5,0.051703499,0.048632298
41,see saat 5 asr,1,1,3,2,3,6,6,1,6,6,0,22,17,37,5,0.051379256,0.049510358
41,study english,3,3,2,3,4,6,4,2,3,5,1,22,17,37,5,0.050528659,0.05251178
41,talk with dr rezaei,3,2,1,4,4,6,3,3,4,5,0,22,17,37,5,0.051024334,0.051904124
41,talking with Roham for mamani,1,2,2,4,4,6,0,4,3,4,1,22,17,37,5,0.052478544,0.05377877
41,thew my car,2,2,2,4,5,6,4,4,0,5,1,22,17,37,5,0.053003693,0.051360263
42,Accidentally commenting on Natasha's workout video,2,3,1,2,7,7,1,2,7,5,1,41,16,32,9,0.04527324,0.045543276
42,Ditching my friend with an annoying girl,3,1,1,1,7,5,1,2,6,3,1,41,16,32,9,0.045631747,0.045974814
42,Driving home with a car full of kegs,3,2,1,2,4,4,1,2,6,5,0,41,16,32,9,0.04617531,0.045966374
42,Eating sushi the night before the LSAT,2,4,1,3,7,7,2,1,6,6,1,41,16,32,9,0.046654711,0.046618499
42,flirting with a guy who wasn't my boyfriend,3,6,1,3,4,7,1,2,7,6,1,41,16,32,9,0.046093314,0.045726929
42,Getting a haircut,2,3,1,3,7,5,3,2,7,3,0,41,16,32,9,0.045716357,0.045782902
42,Getting my boyfirnd in trouble in undergrad,3,1,3,1,4,4,1,1,6,3,0,41,16,32,9,0.04530297,0.045486625
42,getting really drunk on the fourth of July,1,2,1,4,3,7,1,2,6,4,0,41,16,32,9,0.046452765,0.046796266
42,Getting rid of my freshman year friends,3,3,2,5,6,5,1,1,7,3,1,41,16,32,9,0.045928307,0.046014959
42,Having my dad pay for my car repairs,1,6,1,2,7,5,2,1,7,4,0,41,16,32,9,0.04569639,0.045995757
42,Leaving during hurricane Florence,3,4,3,3,7,5,0,1,7,4,1,41,16,32,9,0.046839762,0.047109984
42,Letting my boyfriend's stay for a weekend,3,2,1,5,7,6,0,2,7,5,0,41,16,32,9,0.046340745,0.046193895
42,Lying to my boyfriend's dad about having guests over at his house,3,2,1,3,7,6,1,2,7,5,1,41,16,32,9,0.047077165,0.046664838
42,Making an account on robinhood,3,7,1,3,7,7,2,1,7,2,0,41,16,32,9,0.046890315,0.046359173
42,Making my boyfriend miss family weekend at his sister's school,2,1,1,3,7,7,2,1,7,3,1,41,16,32,9,0.045547473,0.045871417
42,Not giving my friend a ride home from formal,1,1,1,3,6,7,2,2,7,4,0,41,16,32,9,0.046300693,0.046091292
42,Not going home for my friend's funeral,1,7,1,1,7,7,1,2,7,4,0,41,16,32,9,0.045928704,0.045848997
42,Not going on the spring break trip,2,1,1,1,6,5,1,1,6,3,0,41,16,32,9,0.045872095,0.045954783
42,Not helping much on a group project,1,2,1,2,7,7,1,1,7,3,1,41,16,32,9,0.04648332,0.04660317
42,Not learning to wakeboard,1,1,1,1,6,4,0,1,7,3,0,41,16,32,9,0.04744421,0.04687044
42,Not making it to my sister's high school graduation ceremony,2,2,2,1,7,5,1,1,7,6,0,41,16,32,9,0.04677926,0.04744411
42,Not studying for my tropical ecology final,2,2,1,3,6,5,1,1,6,4,0,41,16,32,9,0.045984192,0.046243347
42,Not studying hard enough for my econ final,2,3,1,3,5,6,1,1,6,5,1,41,16,32,9,0.046054766,0.04578163
42,Shaping my own eyebrows for formal,2,2,3,3,7,7,2,2,6,2,0,41,16,32,9,0.04583144,0.045714232
42,Taking the bus in the rain to a client meeting,2,5,1,2,7,6,1,2,7,4,0,41,16,32,9,0.046071098,0.046195074
42,Telling embarassing stories about my boyfriend to his friends,3,1,1,1,5,5,0,1,7,3,0,41,16,32,9,0.047006101,0.046664588
42,Walking home from class after missing the bus,1,2,1,3,6,5,1,1,7,2,1,41,16,32,9,0.045850218,0.045382191
42,Wearing all black to the oaks,1,2,4,2,7,4,0,1,7,3,0,41,16,32,9,0.046039291,0.045524931
42,Wearing glasses to work,1,2,3,1,6,4,2,1,7,0,1,41,16,32,9,0.045725115,0.04574391
42,Where I parked my car before Hurricane Michael,1,2,1,3,6,4,1,2,7,0,0,41,16,32,9,0.046173752,0.046571478
43,7x1,1,3,1,5,7,7,1,7,7,7,1,40,13,36,10,0.045415106,0.170744498
43,A&T university ,3,4,6,6,7,2,4,7,7,0,0,40,13,36,10,0.051770852,0.045440067
43,BCBS,2,4,1,2,7,7,7,7,7,1,0,40,13,36,10,0.045120516,0.045283896
43,BCBS Job,3,6,7,7,7,1,0,1,7,1,0,40,13,36,10,0.0453729,0.045161154
43,Beach,1,5,7,7,7,1,7,7,7,1,0,40,13,36,10,0.045174599,0.058905823
43,Beach,3,5,7,7,7,1,7,7,7,1,0,40,13,36,10,0.045446495,0.045357344
43,Biology final exam,2,2,1,1,7,7,1,0,6,7,0,40,13,36,10,0.045142668,0.045128043
43,Christmas,1,2,1,3,7,5,6,4,7,3,0,40,13,36,10,0.047118722,0.0528384
43,Cookies,2,4,7,7,7,1,7,0,7,1,0,40,13,36,10,0.045722883,0.045604423
43,Daca students,1,4,1,1,7,1,1,7,7,7,1,40,13,36,10,0.045227001,0.104562365
43,Dolphins ,2,3,7,7,7,1,7,7,7,1,1,40,13,36,10,0.045236632,0.045158823
43,Fall 2016,1,3,1,2,7,7,3,5,7,0,1,40,13,36,10,0.04794211,0.045176217
43,Fifi,3,3,7,7,7,7,7,5,6,1,0,40,13,36,10,0.046524237,0.045170532
43,Friends,3,4,7,7,7,3,7,5,7,0,0,40,13,36,10,0.058857266,0.046412661
43,Furniture,3,3,7,7,7,1,7,7,7,1,0,40,13,36,10,0.045344568,0.045202668
43,Ibm conference,1,3,7,7,7,1,7,6,7,0,1,40,13,36,10,0.045559973,0.068255433
43,Immigracao issues,1,7,1,1,7,7,1,7,7,7,1,40,13,36,10,0.047440437,0.131554379
43,Job searching,3,6,1,5,7,7,3,6,6,0,0,40,13,36,10,0.045144437,0.045154423
43,Laptop Lenovo,2,2,7,7,7,1,7,7,7,1,0,40,13,36,10,0.045189725,0.045572478
43,Marcos sickeness,2,5,1,4,7,7,1,7,7,1,0,40,13,36,10,0.045163287,0.048338323
43,Money borrowed ,2,4,1,1,6,6,2,7,7,1,0,40,13,36,10,0.045118085,0.045217935
43,Own Internet Router,3,4,7,7,7,1,7,6,7,1,0,40,13,36,10,0.045177188,0.045230169
43,Rommate 2,1,7,1,2,7,7,1,7,7,7,0,40,13,36,10,0.045175991,0.080654431
43,Rommate’s mother,3,6,1,1,7,7,1,7,7,7,1,40,13,36,10,0.045425192,0.045990762
43,Roomate 1,2,4,1,7,7,7,1,7,6,7,0,40,13,36,10,0.045535958,0.045918585
43,Singing,1,4,7,7,7,1,7,5,7,1,0,40,13,36,10,0.045243841,0.049412585
43,Summer 2016,3,4,1,2,7,7,0,4,6,3,0,40,13,36,10,0.0451893,0.045398559
43,Summer class payment ,2,4,1,1,7,7,3,5,7,1,0,40,13,36,10,0.04645524,0.045244916
43,Trump election,1,4,1,1,7,7,1,6,7,7,1,40,13,36,10,0.050117178,0.13650033
43,Work rules,2,4,1,1,7,7,0,4,7,3,0,40,13,36,10,0.055641854,0.045846146
44,Asking kinjal to call,2,6,2,6,7,6,0,3,5,6,1,24,18,60,11,0.050778048,0.045910943
44,Buying potato,1,5,3,5,6,6,0,2,6,2,1,24,18,60,11,0.045205323,0.045224849
44,Drinking with phani,1,5,3,6,6,6,5,2,7,2,0,24,18,60,11,0.045197516,0.045239443
44,Fighting with Vipin,1,3,2,6,6,6,0,2,5,0,1,24,18,60,11,0.045197911,0.045272444
44,Giving excuse in the trading session,3,7,2,6,7,6,4,2,3,2,0,24,18,60,11,0.04521436,0.045262099
44,Going for qualcomm cricket party,2,3,2,6,7,6,6,2,4,2,0,24,18,60,11,0.045279307,0.045201759
44,Going to priyanka's house after the party,3,7,1,7,4,7,2,5,2,5,0,24,18,60,11,0.045299294,0.045219238
44,Not applying to delloite,3,6,2,5,7,6,5,2,4,2,1,24,18,60,11,0.045207645,0.045201237
44,Not asking tejas to wash dishes,1,6,3,5,7,6,4,2,4,4,0,24,18,60,11,0.053158881,0.046671924
44,Not booking tickets to india,3,6,2,5,7,6,6,2,6,2,0,24,18,60,11,0.045255855,0.045241256
44,Not buying a suit,2,6,1,6,7,7,5,2,6,3,0,24,18,60,11,0.045222187,0.045192039
44,Not deciding on the university,2,4,3,5,6,6,3,1,6,1,0,24,18,60,11,0.045248812,0.045213374
44,Not getting an on campus job ,2,7,2,6,7,6,5,2,6,2,1,24,18,60,11,0.045239787,0.045212544
44,Not going to the doctor for a surgery,2,5,1,6,7,7,5,3,7,2,1,24,18,60,11,0.045198448,0.04524436
44,not planning for the workshop,3,6,2,6,7,6,4,0,1,1,0,24,18,60,11,0.053210871,0.047506835
44,Not presenting XLAT,2,3,2,5,7,6,5,2,7,2,1,24,18,60,11,0.04518038,0.045208403
44,Not selling the bike,1,4,1,5,6,6,0,2,5,3,0,24,18,60,11,0.045191219,0.045229996
44,Not working on finance midterm,1,7,2,6,7,6,3,3,5,4,0,24,18,60,11,0.045243277,0.048013133
44,Offering to substitute in soccer,3,6,2,6,7,6,4,2,5,1,1,24,18,60,11,0.045196542,0.045235906
44,Partying with kriti,2,3,3,5,6,6,5,3,6,2,1,24,18,60,11,0.045462419,0.045185376
44,Paying for people at shooters,2,4,2,6,5,6,6,2,7,2,1,24,18,60,11,0.045238518,0.045240183
44,ripping the car,1,6,4,5,7,6,3,1,5,2,1,24,18,60,11,0.045247819,0.045231272
44,saying hi to kinjal,3,5,3,5,7,6,5,2,2,0,1,24,18,60,11,0.045171015,0.048156183
44,Sitting on the road,1,6,2,6,5,6,3,5,5,4,0,24,18,60,11,0.045302216,0.045244315
